,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,gt_idle,gt_sr,gt_sl,gt_r
710,0.013472,0.024805,0.037179,0.047469,0.05806,0.071121,0.011058,0.027411,0.031829,0.043765,0.045109,0.043737,0.015585,0.03268,0.049198,0.064701,0.077899,0.092304,0.00439,0.008369,0.010317,0.015393,0.01778,0.017643,0.012485,0.023158,0.0346,0.043051,0.050295,0.063301,0.004363,0.018686,0.021292,0.025216,0.02475,0.023872,0.01682,0.036466,0.05131,0.064371,0.072795,0.083578,-0.000412,-0.000384,-0.000412,-0.000384,-0.000329,-0.000494,1,0,0,0
711,0.01131,0.023662,0.033931,0.044502,0.057538,0.078187,0.016322,0.020731,0.032644,0.033986,0.032617,0.031138,0.017062,0.033548,0.049021,0.062194,0.076572,0.078817,0.003971,0.005915,0.010982,0.013364,0.013228,0.015281,0.010653,0.022073,0.030508,0.037738,0.050719,0.066055,0.014296,0.016897,0.020813,0.020348,0.019472,0.015884,0.019608,0.034424,0.04746,0.055868,0.06663,0.070519,2.7e-05,0.0,2.7e-05,8.2e-05,-8.2e-05,-0.002328,1,0,0,0
712,0.012418,0.022743,0.033371,0.046477,0.067238,0.093506,0.004433,0.01641,0.017759,0.016383,0.014896,0.015805,0.016575,0.032132,0.045376,0.059831,0.062089,0.071396,0.001955,0.007049,0.009444,0.009306,0.011372,0.012638,0.011482,0.019962,0.027231,0.040282,0.055701,0.06889,0.002616,0.006553,0.006085,0.005204,0.001597,0.001404,0.014896,0.028002,0.036455,0.047276,0.051186,0.058703,-2.8e-05,0.0,5.5e-05,-0.00011,-0.002368,-0.009417,1,0,0,0
713,0.010383,0.02107,0.034249,0.055125,0.081538,0.102746,0.012044,0.0134,0.012016,0.010521,0.011435,0.010715,0.015643,0.02896,0.043496,0.045766,0.055125,0.065424,0.005122,0.007531,0.007392,0.009469,0.010743,0.006313,0.008528,0.015837,0.02896,0.044465,0.057727,0.068387,0.003959,0.003489,0.002603,-0.001024,-0.001218,-0.001329,0.013179,0.021679,0.03256,0.036491,0.04405,0.041392,2.8e-05,8.3e-05,-8.3e-05,-0.002353,-0.009441,-0.041032,1,0,0,0
714,0.010755,0.024017,0.045025,0.071605,0.092948,0.114847,0.001365,-2.8e-05,-0.001532,-0.000613,-0.001337,-0.00156,0.013402,0.028029,0.030314,0.039731,0.050096,0.055167,0.002424,0.002285,0.004374,0.005656,0.001198,-0.010058,0.007356,0.020562,0.036165,0.049511,0.060238,0.067816,-0.000474,-0.001365,-0.005015,-0.00521,-0.005322,-0.004904,0.008554,0.019503,0.02346,0.031066,0.028391,0.026302,5.6e-05,-0.000111,-0.002396,-0.009529,-0.041319,-0.064863,1,0,0,0
715,0.013312,0.0344,0.06108,0.082503,0.104485,0.107589,-0.001398,-0.002909,-0.001986,-0.002713,-0.002937,-0.003468,0.014683,0.016976,0.026429,0.036833,0.041923,0.038455,-0.00014,0.001958,0.003244,-0.001231,-0.012529,-0.021619,0.013256,0.028918,0.042314,0.053082,0.060689,0.066534,-0.000895,-0.004559,-0.004754,-0.004866,-0.004447,-0.004698,0.010991,0.014962,0.022597,0.019913,0.017815,0.011439,-0.000168,-0.002461,-0.009621,-0.041531,-0.065163,-0.097857,1,0,0,0
716,0.02108,0.047752,0.069167,0.091142,0.094245,0.094664,-0.00151,-0.000587,-0.001314,-0.001538,-0.002069,-0.002488,0.002293,0.011742,0.022142,0.027231,0.023764,0.023876,0.002097,0.003383,-0.00109,-0.012385,-0.021471,-0.043027,0.015656,0.029048,0.039812,0.047416,0.053259,0.058515,-0.003662,-0.003858,-0.00397,-0.003551,-0.003802,-0.011015,0.00397,0.011602,0.008918,0.006822,0.000447,-0.010568,-0.002293,-0.00945,-0.041349,-0.064973,-0.097656,-0.143087,1,0,0,0
717,0.026515,0.047804,0.069649,0.072734,0.073151,0.080739,0.000917,0.000195,-2.8e-05,-0.000556,-0.000973,-0.001056,0.009394,0.019733,0.024791,0.021345,0.021456,0.015953,0.001278,-0.003168,-0.014397,-0.02343,-0.044858,-0.05214,0.013313,0.024013,0.031573,0.037382,0.042607,0.051111,-0.000195,-0.000306,0.000111,-0.000139,-0.00731,-0.011923,0.007588,0.004919,0.002835,-0.003502,-0.014452,-0.048888,-0.007115,-0.038827,-0.062312,-0.094802,-0.139966,-0.16195,1,0,0,0
718,0.021042,0.042633,0.045682,0.046094,0.053594,0.05472,-0.000714,-0.000934,-0.001456,-0.001868,-0.00195,-0.003928,0.010219,0.015218,0.011812,0.011922,0.006483,0.002774,-0.004395,-0.015493,-0.024421,-0.0456,-0.052797,-0.070845,0.010576,0.018048,0.023789,0.028953,0.037359,0.041342,-0.00011,0.000302,5.5e-05,-0.007032,-0.011592,-0.017388,-0.002637,-0.004697,-0.01096,-0.021784,-0.055819,-0.108781,-0.031343,-0.054555,-0.086667,-0.131306,-0.153035,-0.208908,1,0,0,0
719,0.021519,0.024557,0.024968,0.032442,0.033565,0.042134,-0.000219,-0.000739,-0.00115,-0.001232,-0.003203,-0.004517,0.004983,0.001588,0.001697,-0.003723,-0.007419,-0.009719,-0.01106,-0.019958,-0.041066,-0.048239,-0.066226,-0.105348,0.007447,0.013168,0.018315,0.026693,0.030663,0.038246,0.000411,0.000164,-0.006899,-0.011444,-0.01722,-0.020095,-0.002053,-0.008295,-0.019082,-0.053002,-0.105786,-0.13935,-0.023134,-0.055138,-0.099626,-0.121281,-0.176967,-0.263534,1,0,0,0
720,0.003038,0.003449,0.010921,0.012043,0.020611,0.023594,-0.00052,-0.000931,-0.001013,-0.002984,-0.004297,-0.006761,-0.003394,-0.003285,-0.008704,-0.012399,-0.014699,-0.037143,-0.008896,-0.029999,-0.037171,-0.055154,-0.094268,-0.106284,0.005721,0.010867,0.019242,0.023211,0.030793,0.038457,-0.000246,-0.007308,-0.011852,-0.017627,-0.020501,-0.027043,-0.006241,-0.017025,-0.050938,-0.103711,-0.137268,-0.178545,-0.031997,-0.076476,-0.098127,-0.153801,-0.24035,-0.288907,1,0,0,0
721,0.000409,0.007853,0.008971,0.017505,0.020477,0.020068,-0.000409,-0.000491,-0.002454,-0.003763,-0.006217,-0.01107,0.000109,-0.00529,-0.008971,-0.011261,-0.03362,-0.047717,-0.021023,-0.028167,-0.046081,-0.085045,-0.097015,-0.112885,0.005126,0.01347,0.017424,0.024976,0.032611,0.032747,-0.007035,-0.011561,-0.017314,-0.020177,-0.026694,-0.028548,-0.010743,-0.044527,-0.097097,-0.130526,-0.171645,-0.189341,-0.044309,-0.065877,-0.121337,-0.207555,-0.255927,-0.33391,1,0,0,0
722,0.007429,0.008545,0.017062,0.020028,0.01962,0.020437,-8.2e-05,-0.002041,-0.003347,-0.005796,-0.01064,-0.012572,-0.005388,-0.009062,-0.011348,-0.033662,-0.047731,-0.0658,-0.00713,-0.025008,-0.063895,-0.075841,-0.091679,-0.09508,0.008327,0.012273,0.019811,0.02743,0.027566,0.029253,-0.004517,-0.010259,-0.013116,-0.01962,-0.021471,-0.021335,-0.033716,-0.086182,-0.119544,-0.16058,-0.178241,-0.230271,-0.021525,-0.076875,-0.162921,-0.211196,-0.289023,-0.363449,1,0,0,0
723,0.00111,0.009581,0.012531,0.012125,0.012937,0.016131,-0.001949,-0.003248,-0.005684,-0.010501,-0.012423,-0.012694,-0.003654,-0.005927,-0.028121,-0.042114,-0.060085,-0.085012,-0.017782,-0.056458,-0.06834,-0.084092,-0.087475,-0.089045,0.003924,0.011422,0.019,0.019135,0.020813,0.021815,-0.005711,-0.008553,-0.015021,-0.016862,-0.016726,-0.01678,-0.052182,-0.085364,-0.126178,-0.143744,-0.195492,-0.232951,-0.055051,-0.140631,-0.188645,-0.266051,-0.340075,-0.390146,1,0,0,0
724,0.008447,0.011388,0.010984,0.011793,0.014978,0.014519,-0.001295,-0.003724,-0.008528,-0.010444,-0.010714,-0.016813,-0.002267,-0.024396,-0.038348,-0.056268,-0.081123,-0.089731,-0.038564,-0.050412,-0.066118,-0.069491,-0.071057,-0.08115,0.007475,0.015032,0.015167,0.01684,0.017838,0.020564,-0.002834,-0.009283,-0.011119,-0.010984,-0.011038,-0.016057,-0.033086,-0.073782,-0.091297,-0.142896,-0.180246,-0.217083,-0.085333,-0.133207,-0.21039,-0.284199,-0.334125,-0.410957,1,0,0,0
725,0.002935,0.002531,0.003339,0.006516,0.006059,0.007863,-0.002423,-0.007216,-0.009128,-0.009397,-0.015483,-0.016318,-0.02208,-0.036001,-0.05388,-0.07868,-0.087269,-0.099521,-0.011821,-0.027492,-0.030858,-0.03242,-0.04249,-0.04898,0.007539,0.007674,0.009344,0.01034,0.013059,0.018418,-0.006435,-0.008266,-0.008132,-0.008186,-0.013194,-0.013571,-0.040605,-0.058081,-0.109565,-0.146831,-0.183586,-0.220126,-0.047768,-0.124778,-0.198423,-0.248237,-0.324898,-0.394018,1,0,0,0
726,-0.000404,0.000404,0.00358,0.003122,0.004925,0.007294,-0.004791,-0.006702,-0.006971,-0.013054,-0.013888,-0.017441,-0.013915,-0.031786,-0.056575,-0.065161,-0.077407,-0.081552,-0.015664,-0.019029,-0.02059,-0.030656,-0.037143,-0.056279,0.000135,0.001803,0.002799,0.005518,0.010874,0.010766,-0.00183,-0.001696,-0.001749,-0.006756,-0.007132,-0.010362,-0.017468,-0.068929,-0.106179,-0.142918,-0.179442,-0.188969,-0.076977,-0.150589,-0.200381,-0.277008,-0.346098,-0.388355,1,0,0,0
727,0.000809,0.003989,0.003531,0.005337,0.007709,0.007386,-0.001914,-0.002183,-0.008275,-0.009111,-0.012669,-0.014259,-0.017898,-0.042723,-0.051321,-0.063586,-0.067737,-0.075904,-0.003369,-0.004933,-0.015014,-0.02151,-0.040674,-0.061941,0.001671,0.002668,0.005391,0.010755,0.010647,0.009299,0.000135,8.1e-05,-0.004933,-0.00531,-0.008545,-0.010108,-0.051537,-0.088842,-0.125635,-0.162212,-0.171754,-0.172967,-0.073721,-0.123586,-0.200326,-0.269518,-0.311837,-0.345799,1,0,0,0
728,0.003189,0.002729,0.00454,0.006918,0.006593,0.006269,-0.00027,-0.006377,-0.007215,-0.010782,-0.012376,-0.012322,-0.024887,-0.033507,-0.045803,-0.049964,-0.058152,-0.070879,-0.001567,-0.011674,-0.018186,-0.037399,-0.058719,-0.089633,0.001,0.003729,0.009106,0.008998,0.007647,0.006188,-5.4e-05,-0.00508,-0.005458,-0.008701,-0.010268,-0.0127,-0.037399,-0.074284,-0.110953,-0.120519,-0.121735,-0.137624,-0.049991,-0.126923,-0.196289,-0.238714,-0.272762,-0.326698,1,0,0,0
729,-0.000461,0.001355,0.003739,0.003414,0.003089,0.002276,-0.006123,-0.006963,-0.01054,-0.012139,-0.012084,-0.018208,-0.008643,-0.020971,-0.025144,-0.033354,-0.046116,-0.050695,-0.010134,-0.016663,-0.035928,-0.057306,-0.088302,-0.113663,0.002737,0.008128,0.00802,0.006665,0.005202,0.004606,-0.00504,-0.005419,-0.00867,-0.010242,-0.01268,-0.014089,-0.036985,-0.073752,-0.083344,-0.084563,-0.100495,-0.103394,-0.077139,-0.146692,-0.189231,-0.223371,-0.277452,-0.301296,1,0,0,0
730,0.001837,0.004249,0.00392,0.003591,0.002769,0.002412,-0.00085,-0.004469,-0.006086,-0.006031,-0.012227,-0.015352,-0.012474,-0.016695,-0.025002,-0.037914,-0.042547,-0.047235,-0.006607,-0.026098,-0.047728,-0.07909,-0.10475,-0.121308,0.005455,0.005346,0.003975,0.002495,0.001892,-0.001563,-0.000384,-0.003674,-0.005264,-0.007731,-0.009156,-0.013488,-0.037201,-0.046906,-0.04814,-0.064259,-0.067192,-0.072319,-0.070373,-0.113413,-0.147955,-0.202674,-0.226799,-0.235736,1,0,0,0
731,0.00241,0.002081,0.001753,0.000931,0.000575,-5.5e-05,-0.003615,-0.005231,-0.005176,-0.011366,-0.014488,-0.015364,-0.004218,-0.012516,-0.025415,-0.030044,-0.034727,-0.042039,-0.019472,-0.041081,-0.072412,-0.098046,-0.114588,-0.129295,-0.00011,-0.001479,-0.002958,-0.00356,-0.007011,-0.007285,-0.003286,-0.004875,-0.00734,-0.008764,-0.013091,-0.013967,-0.009695,-0.010928,-0.027031,-0.029962,-0.035083,-0.042149,-0.042998,-0.077506,-0.132171,-0.156272,-0.1652,-0.17484,1,0,0,0
732,-0.000329,-0.000659,-0.001483,-0.00184,-0.002471,-0.004448,-0.00162,-0.001565,-0.00777,-0.0109,-0.011779,-0.017463,-0.008319,-0.021252,-0.025892,-0.030587,-0.037918,-0.038605,-0.021664,-0.053074,-0.078774,-0.095358,-0.110103,-0.1232,-0.001373,-0.002856,-0.00346,-0.006919,-0.007194,-0.014662,-0.001593,-0.004064,-0.005491,-0.00983,-0.010708,-0.013317,-0.001236,-0.01738,-0.020318,-0.025453,-0.032537,-0.031878,-0.034596,-0.0894,-0.113562,-0.122513,-0.132178,-0.136818,1,0,0,0
733,-0.000329,-0.001151,-0.001508,-0.002138,-0.004112,-0.005703,5.5e-05,-0.006141,-0.009267,-0.010144,-0.015819,-0.019438,-0.012913,-0.017546,-0.022234,-0.029554,-0.03024,-0.034106,-0.031364,-0.057025,-0.073585,-0.088307,-0.101384,-0.10451,-0.00148,-0.002084,-0.005538,-0.005812,-0.013269,-0.016395,-0.002467,-0.003893,-0.008225,-0.009102,-0.011707,-0.011679,-0.016121,-0.019054,-0.024181,-0.031254,-0.030596,-0.033804,-0.054722,-0.078848,-0.087786,-0.097436,-0.10207,-0.105552,1,0,0,0
734,-0.000822,-0.001178,-0.001808,-0.003781,-0.00537,-0.007589,-0.006192,-0.009315,-0.010192,-0.015863,-0.01948,-0.020247,-0.00463,-0.009315,-0.01663,-0.017315,-0.021178,-0.024904,-0.025644,-0.042192,-0.056905,-0.069974,-0.073097,-0.076576,-0.000603,-0.004055,-0.004329,-0.011781,-0.014904,-0.019343,-0.001425,-0.005753,-0.00663,-0.009233,-0.009206,-0.009123,-0.002932,-0.008055,-0.015123,-0.014466,-0.017671,-0.022137,-0.02411,-0.033042,-0.042685,-0.047316,-0.050795,-0.058494,1,0,0,0
735,-0.000355,-0.000984,-0.002952,-0.004537,-0.00675,-0.007679,-0.003116,-0.00399,-0.009647,-0.013255,-0.01402,-0.014156,-0.004673,-0.01197,-0.012653,-0.016507,-0.020224,-0.021262,-0.016507,-0.031183,-0.044219,-0.047334,-0.050805,-0.051925,-0.003443,-0.003717,-0.01115,-0.014266,-0.018693,-0.021535,-0.004318,-0.005193,-0.007789,-0.007761,-0.007679,-0.007625,-0.005111,-0.012161,-0.011506,-0.014703,-0.019158,-0.019021,-0.008909,-0.018529,-0.023148,-0.026619,-0.034298,-0.044792,1,0,0,0
736,-0.00063,-0.002602,-0.004191,-0.006409,-0.007341,-0.007998,-0.000876,-0.006546,-0.010162,-0.010929,-0.011066,-0.012052,-0.007313,-0.007998,-0.01186,-0.015585,-0.016626,-0.018571,-0.014709,-0.027774,-0.030896,-0.034375,-0.035498,-0.032704,-0.000274,-0.007724,-0.010846,-0.015284,-0.018132,-0.020926,-0.000876,-0.003479,-0.003451,-0.003369,-0.003314,-0.003287,-0.007067,-0.006409,-0.009614,-0.014079,-0.013942,-0.019173,-0.009641,-0.01427,-0.017749,-0.025445,-0.035963,-0.047741,1,0,0,0
737,-0.001974,-0.003564,-0.005784,-0.006716,-0.007374,-0.008827,-0.005674,-0.009293,-0.010061,-0.010198,-0.011185,-0.011294,-0.000685,-0.004551,-0.008279,-0.00932,-0.011267,-0.011404,-0.013076,-0.016201,-0.019683,-0.020806,-0.01801,-0.014748,-0.007456,-0.010581,-0.015022,-0.017873,-0.020669,-0.023356,-0.002604,-0.002577,-0.002495,-0.00244,-0.002412,-0.001782,0.000658,-0.002549,-0.007018,-0.006881,-0.012117,-0.012117,-0.004633,-0.008114,-0.015817,-0.026344,-0.038131,-0.039913,1,0,0,0
738,-0.001592,-0.003815,-0.004748,-0.005407,-0.006861,-0.006861,-0.003623,-0.004391,-0.004528,-0.005516,-0.005626,-0.004858,-0.00387,-0.007602,-0.008645,-0.010594,-0.010731,-0.010072,-0.003129,-0.006614,-0.007739,-0.00494,-0.001674,0.001262,-0.003129,-0.007575,-0.010429,-0.013228,-0.015918,-0.015808,2.7e-05,0.00011,0.000165,0.000192,0.000823,0.00645,-0.003211,-0.007685,-0.007547,-0.012789,-0.012789,-0.014216,-0.003485,-0.011197,-0.021736,-0.033538,-0.035321,-0.056372,1,0,0,0
739,-0.00222,-0.003151,-0.003809,-0.005261,-0.005261,-0.006275,-0.000767,-0.000904,-0.001891,-0.002,-0.001233,-0.000521,-0.003727,-0.004768,-0.006713,-0.00685,-0.006193,-0.005124,-0.00348,-0.004603,-0.001809,0.001452,0.004384,0.006522,-0.004439,-0.007289,-0.010084,-0.012769,-0.01266,-0.013399,8.2e-05,0.000137,0.000164,0.000795,0.006412,0.009782,-0.004466,-0.004329,-0.009563,-0.009563,-0.010988,-0.009673,-0.0077,-0.018222,-0.030005,-0.031786,-0.052803,-0.075656,0,0,1,0
740,-0.000932,-0.00159,-0.003043,-0.003043,-0.004057,-0.004441,-0.000137,-0.001124,-0.001234,-0.000466,0.000247,0.001288,-0.001042,-0.002988,-0.003125,-0.002467,-0.001398,0.007923,-0.001124,0.001672,0.004935,0.007868,0.010006,0.010993,-0.002851,-0.005647,-0.008334,-0.008224,-0.008965,-0.009239,5.5e-05,8.2e-05,0.000713,0.006333,0.009705,0.011925,0.000137,-0.005099,-0.005099,-0.006525,-0.005209,0.024755,-0.010527,-0.022315,-0.024097,-0.045124,-0.067988,-0.089783,0,0,1,0
741,-0.000659,-0.002113,-0.002113,-0.003128,-0.003513,-0.003732,-0.000988,-0.001098,-0.000329,0.000384,0.001427,0.006531,-0.001948,-0.002086,-0.001427,-0.000357,0.008974,0.037596,0.002799,0.006065,0.009001,0.011141,0.012129,0.023929,-0.002799,-0.005488,-0.005379,-0.00612,-0.006394,-0.006394,2.7e-05,0.000659,0.006284,0.00966,0.011882,0.019209,-0.005241,-0.005241,-0.006668,-0.005351,0.024643,0.095032,-0.0118,-0.013584,-0.034632,-0.057518,-0.079335,-0.094099,0,0,1,0
742,-0.001453,-0.001453,-0.002467,-0.002851,-0.003071,-0.003153,-0.00011,0.000658,0.001371,0.002413,0.007512,0.007457,-0.000137,0.000521,0.00159,0.010912,0.039507,0.082057,0.003263,0.006196,0.008335,0.009322,0.021111,0.024126,-0.002687,-0.002577,-0.003317,-0.003592,-0.003592,-0.003674,0.000631,0.006251,0.009623,0.011844,0.019164,0.019054,0.0,-0.001426,-0.00011,0.029856,0.100179,0.195534,-0.001782,-0.02281,-0.045676,-0.067472,-0.082222,-0.079453,0,0,1,0
743,0.0,-0.001013,-0.001396,-0.001615,-0.001697,-0.001314,0.000766,0.001478,0.002518,0.007608,0.007554,0.003613,0.000657,0.001724,0.011029,0.039575,0.082051,0.115769,0.002928,0.005063,0.006048,0.017817,0.020827,0.02091,0.000109,-0.000629,-0.000903,-0.000903,-0.000985,-0.000903,0.005611,0.008977,0.011194,0.018501,0.018392,0.017598,-0.001423,-0.000109,0.029804,0.100004,0.195192,0.314135,-0.020992,-0.043817,-0.065575,-0.080299,-0.077535,-0.064672,0,0,1,0
744,-0.001009,-0.001391,-0.001609,-0.001691,-0.001309,-0.001118,0.000709,0.001746,0.00682,0.006765,0.002837,0.000818,0.001064,0.010339,0.038791,0.081129,0.114737,0.124476,0.002128,0.00311,0.01484,0.017841,0.017923,0.064761,-0.000737,-0.001009,-0.001009,-0.001091,-0.001009,-0.0012,0.003355,0.005565,0.012849,0.01274,0.011948,0.010885,0.001309,0.031126,0.101098,0.195976,0.314532,0.426105,-0.022751,-0.044438,-0.059115,-0.056359,-0.043538,-0.036391,0,0,1,0
745,-0.000382,-0.0006,-0.000682,-0.0003,-0.000109,-0.0048,0.001036,0.006109,0.006055,0.002127,0.000109,-0.000682,0.009273,0.03772,0.08005,0.113651,0.123388,0.144771,0.000982,0.01271,0.01571,0.015792,0.062622,0.076286,-0.000273,-0.000273,-0.000355,-0.000273,-0.000464,-0.002618,0.002209,0.009491,0.009382,0.008591,0.007528,0.007609,0.029811,0.099769,0.194629,0.313162,0.424713,0.550884,-0.021683,-0.036356,-0.033602,-0.020783,-0.013637,0.03442,0,0,1,0
746,-0.000218,-0.0003,8.2e-05,0.000272,-0.004414,-0.022098,0.005068,0.005014,0.00109,-0.000926,-0.001717,-0.00139,0.02842,0.070709,0.104279,0.114007,0.13537,0.182291,0.011717,0.014714,0.014796,0.061581,0.075233,0.070246,0.0,-8.2e-05,0.0,-0.000191,-0.002343,-0.015314,0.007275,0.007166,0.006376,0.005313,0.005395,0.014551,0.069892,0.164662,0.283083,0.394528,0.520579,0.630199,-0.01466,-0.011908,0.000899,0.008038,0.05605,0.079947,0,0,1,0
747,-8.2e-05,0.000299,0.00049,-0.00419,-0.021847,-0.020214,-5.4e-05,-0.003972,-0.005985,-0.006774,-0.006448,-0.013113,0.042224,0.075742,0.085454,0.106784,0.153633,0.201189,0.002993,0.003074,0.049787,0.063417,0.058439,0.054902,-8.2e-05,0.0,-0.00019,-0.00234,-0.01529,-0.015099,-0.000109,-0.000898,-0.001959,-0.001877,0.007264,0.011644,0.094623,0.212861,0.324134,0.449989,0.559439,0.660401,0.002748,0.015535,0.022663,0.0706,0.09446,0.117911,0,0,1,0
748,0.000382,0.000572,-0.004116,-0.021806,-0.020171,-0.014883,-0.003925,-0.005942,-0.006733,-0.006406,-0.013084,-0.06749,0.033582,0.043313,0.064683,0.111621,0.159267,0.205851,8.2e-05,0.046883,0.06054,0.055551,0.052008,0.050073,8.2e-05,-0.000109,-0.002262,-0.015237,-0.015046,-0.017363,-0.00079,-0.001854,-0.001772,0.007387,0.011775,0.013247,0.118462,0.229947,0.356042,0.4657,0.566854,0.626603,0.012811,0.019953,0.067981,0.091886,0.115382,0.150054,0,0,1,0
749,0.000192,-0.004523,-0.022316,-0.020671,-0.015352,-0.015626,-0.002029,-0.002824,-0.002495,-0.009211,-0.063931,-0.055405,0.009787,0.03128,0.078489,0.12641,0.173262,0.195111,0.047071,0.060806,0.055789,0.052225,0.050279,0.055213,-0.000192,-0.002358,-0.015407,-0.015215,-0.017545,-0.020506,-0.001069,-0.000987,0.008224,0.012638,0.014119,0.017052,0.112127,0.238948,0.349237,0.450974,0.511067,0.543636,0.007183,0.055488,0.07953,0.103162,0.138034,0.166929,0,0,1,0
750,-0.004775,-0.022794,-0.021128,-0.015742,-0.016019,-0.023627,-0.000805,-0.000472,-0.007274,-0.06269,-0.054055,-0.049502,0.021767,0.069575,0.118105,0.165553,0.187681,0.21028,0.013909,0.008829,0.00522,0.003248,0.008246,0.012827,-0.002193,-0.015409,-0.015214,-0.017574,-0.020573,-0.028791,8.3e-05,0.009412,0.013882,0.015381,0.018352,0.020184,0.128433,0.240126,0.343156,0.404013,0.436996,0.459345,0.048919,0.073268,0.0972,0.132515,0.161777,0.180656,0,0,1,0
751,-0.018249,-0.016562,-0.011107,-0.011388,-0.019093,-0.02137,0.000337,-0.006552,-0.062677,-0.053932,-0.049321,-0.047774,0.048421,0.097573,0.145628,0.168039,0.190928,0.204087,-0.005146,-0.008801,-0.010798,-0.005736,-0.001097,0.010657,-0.013385,-0.013188,-0.015578,-0.018615,-0.026938,-0.031381,0.009448,0.013975,0.015494,0.018502,0.020358,0.025026,0.113122,0.217472,0.279109,0.312514,0.33515,0.34128,0.02466,0.048899,0.084666,0.114303,0.133424,0.147259,1,0,0,0
752,0.001695,0.007177,0.006894,-0.000848,-0.003136,-0.00664,-0.006922,-0.063319,-0.054531,-0.049898,-0.048344,-0.040093,0.049389,0.097676,0.120195,0.143195,0.156418,0.158396,-0.003673,-0.005679,-0.000593,0.004069,0.015879,0.017631,0.000198,-0.002204,-0.005255,-0.013619,-0.018083,-0.019807,0.004549,0.006075,0.009098,0.010963,0.015653,0.015229,0.104853,0.166787,0.200354,0.223099,0.229258,0.229315,0.024356,0.060295,0.090076,0.109289,0.12319,0.126835,1,0,0,0
753,0.005467,0.005185,-0.002536,-0.004818,-0.008313,-0.01006,-0.056243,-0.04748,-0.042859,-0.041309,-0.033081,-0.021528,0.048156,0.070614,0.093551,0.106738,0.108711,0.107837,-0.002001,0.003071,0.007721,0.019499,0.021246,0.021725,-0.002395,-0.005438,-0.013779,-0.018231,-0.01995,-0.020457,0.001522,0.004537,0.006396,0.011074,0.010651,0.014117,0.061766,0.095242,0.117925,0.124068,0.124124,0.112148,0.035842,0.065542,0.084703,0.098567,0.102202,0.10857,1,0,0,0
754,-0.000281,-0.007987,-0.010265,-0.013752,-0.015495,-0.014849,0.008746,0.013358,0.014905,0.023117,0.034647,0.045277,0.022414,0.045305,0.058467,0.060435,0.059563,0.056357,0.005062,0.009702,0.021457,0.023201,0.023679,0.022498,-0.003037,-0.011361,-0.015805,-0.01752,-0.018026,-0.017295,0.003009,0.004865,0.009534,0.009112,0.012571,0.016424,0.033409,0.056048,0.062179,0.062235,0.050283,0.043815,0.029641,0.048764,0.062601,0.066228,0.072584,0.073653,1,0,0,0
755,-0.007665,-0.009931,-0.0134,-0.015135,-0.014491,-0.016338,0.004588,0.006127,0.014296,0.025766,0.036341,0.040341,0.022772,0.035865,0.037823,0.036956,0.033767,0.033767,0.004616,0.01631,0.018044,0.01852,0.017345,0.017233,-0.008281,-0.012701,-0.014408,-0.014911,-0.014184,-0.013568,0.001846,0.00649,0.006071,0.009512,0.013344,0.012953,0.02252,0.028619,0.028675,0.016785,0.010351,0.005567,0.019024,0.032788,0.036396,0.042719,0.043782,0.050496,1,0,0,0
756,-0.002256,-0.005711,-0.007438,-0.006797,-0.008635,-0.007744,0.001532,0.009666,0.021087,0.031617,0.0356,0.036241,0.013037,0.014987,0.014123,0.010948,0.010948,0.007298,0.011644,0.013371,0.013845,0.012675,0.012563,0.017856,-0.004401,-0.006101,-0.006602,-0.005878,-0.005265,-0.002702,0.004624,0.004206,0.007633,0.011449,0.011059,0.012201,0.006073,0.006128,-0.005711,-0.012118,-0.016881,-0.01741,0.013705,0.017299,0.023594,0.024653,0.031338,0.040308,1,0,0,0
